time,class,RMS_ch1,MAV_ch1,RMS_ch2,MAV_ch2,RMS_ch3,MAV_ch3,RMS_ch4,MAV_ch4,RMS_ch5,MAV_ch5,RMS_ch6,MAV_ch6,RMS_ch7,MAV_ch7,RMS_ch8,MAV_ch8
3859,1,6.11037945695322e-06,4.205074888689615e-06,1.231689789471967e-05,8.657936799570729e-06,1.480606498150123e-05,1.200951649682982e-05,9.363764493736423e-06,7.136535014271434e-06,8.26140304381587e-06,6.17623231618875e-06,6.93832877239147e-06,5.8401776024970155e-06,5.469377444758733e-06,4.249110753814047e-06,9.13653586218272e-06,5.8485871797779044e-06
3911,1,7.015338288724023e-06,5.0224316268313846e-06,1.536942104654774e-05,1.2409838566139265e-05,1.8936274992445833e-05,1.509752435384146e-05,1.0025626069771177e-05,7.849950621018042e-06,1.0463121969448943e-05,8.906940737764058e-06,5.390101442406185e-06,4.718027096093433e-06,3.2983764497150314e-06,2.3596406841988664e-06,9.76721549179502e-06,6.80672012947236e-06
3964,1,7.677004767173558e-06,6.022663875468955e-06,1.4014632536320863e-05,1.1872864894226675e-05,1.4910798558488767e-05,1.032912749313822e-05,7.371041180479951e-06,6.183466569725876e-06,1.0608828502742425e-05,9.000583508647413e-06,8.196803932730146e-06,6.690431106402255e-06,7.0657585791877355e-06,5.628785921616082e-06,7.101465057989822e-06,5.5326537475915505e-06
4015,1,7.75816026505668e-06,6.101266379264061e-06,1.8435856980483026e-05,1.5329332203251254e-05,1.5522211949209727e-05,1.0862650769065413e-05,8.192978201548496e-06,6.717345843401966e-06,8.95743498614104e-06,7.039352384914457e-06,9.05308381208596e-06,7.5974168697509375e-06,8.084005335715452e-06,6.733887663361023e-06,5.790878026110099e-06,4.5845890853128205e-06
4066,1,8.76730274254025e-06,7.278496152817702e-06,2.1276016669330417e-05,1.881130301938114e-05,2.2300368446225695e-05,1.6116301705429587e-05,1.4518821626261453e-05,1.066755541631638e-05,6.36217872711232e-06,5.082711859113296e-06,6.273542328516161e-06,5.312754574430007e-06,6.409910847316061e-06,4.861863866950689e-06,5.168124267817738e-06,3.8742365977806076e-06
4117,1,1.021674015830041e-05,8.97458690893633e-06,2.240439584234574e-05,2.0324234385576168e-05,2.195336709493846e-05,1.5608812215655623e-05,1.4197163377600666e-05,1.0012516110740064e-05,6.564439592357478e-06,4.6733761292409785e-06,5.343536337611461e-06,4.7359321155719975e-06,5.125085539368445e-06,3.768100085874346e-06,7.631371591059137e-06,6.24831159772486e-06
4168,1,9.402722423292744e-06,7.666232186817772e-06,1.800262981590984e-05,1.4286062159128957e-05,1.9780767296616212e-05,1.598592418740109e-05,1.0327981452244172e-05,8.178526628806288e-06,5.9198681121424695e-06,4.439122760534566e-06,5.96399319111501e-06,5.37917850327497e-06,8.295976114973866e-06,6.119484065148168e-06,8.158351735195718e-06,7.2799617253219315e-06
4219,1,8.041334379148378e-06,5.898414636262518e-06,7.994406130225075e-06,6.142377404734101e-06,1.9546972189437937e-05,1.7747500853866825e-05,9.971893549906127e-06,7.817929175597063e-06,7.794936903315075e-06,5.907812945971299e-06,6.623187779721359e-06,5.063249248695928e-06,8.753969324213673e-06,7.1796160496874925e-06,1.1216488926198787e-05,9.040042525518917e-06
4271,1,8.992988045944665e-06,6.998720071503845e-06,9.517282725773295e-06,7.572093143728039e-06,1.8475150055339175e-05,1.6202505576208423e-05,5.921373525188693e-06,4.133995120739195e-06,8.45240820151324e-06,6.7149166105624415e-06,8.339895504382154e-06,6.352104120923715e-06,7.728203090557254e-06,6.154752652014478e-06,1.3251090097523122e-05,1.1372423446987216e-05
4322,1,1.0957885335935994e-05,8.617974681911918e-06,1.2052658936541349e-05,1.0431634019021678e-05,1.7055958238442928e-05,1.4684044681151649e-05,7.905750388565368e-06,5.324332825411913e-06,6.829484056826046e-06,5.7568784067929775e-06,9.695962142346265e-06,8.573795106090445e-06,1.2048007073791333e-05,1.0297575118787664e-05,1.2034751215629213e-05,1.1022666668072127e-05
4374,1,1.0460072720111305e-05,7.584789371326684e-06,1.5538636548800564e-05,1.2833045211858565e-05,1.3824173526236781e-05,1.1120916322848942e-05,8.687081352189515e-06,5.749167519426071e-06,5.229687518857791e-06,3.7085815391615614e-06,8.341612700640825e-06,7.354371996315435e-06,1.1799856483236806e-05,1.0311788247318297e-05,1.0509671828969346e-05,9.192067206317086e-06
4426,1,6.43391709314728e-06,3.9599116286099165e-06,1.4957510736584716e-05,1.0875653431377325e-05,1.5111236195380701e-05,1.1282333815611834e-05,4.725532116406787e-06,2.702941985809793e-06,4.25976609501617e-06,3.246086070002254e-06,5.40507489161967e-06,4.822081859238054e-06,7.467570031774293e-06,5.980090053927185e-06,7.082071935507979e-06,5.285791648078514e-06
4477,1,1.0853906166765547e-05,7.289408633276243e-06,1.3077343124982568e-05,9.866158345589274e-06,1.7931346767215435e-05,1.3896679615828875e-05,6.918871996327126e-06,4.819796304545155e-06,7.482516039709928e-06,6.166447794399646e-06,3.4997706601108108e-06,3.050212312019176e-06,4.370111011578519e-06,3.019887276014519e-06,8.827047161682793e-06,5.719053152896798e-06
4528,1,1.2294081865438798e-05,1.0021798226360242e-05,1.1504562272404005e-05,9.517311917774587e-06,1.3720114471059004e-05,9.862794017110725e-06,1.194226185236349e-05,9.30140755844206e-06,9.492004639889696e-06,7.908999239581674e-06,4.3677496968522655e-06,3.4763308873538963e-06,7.206066148987985e-06,4.666757402255375e-06,1.0786310828891083e-05,8.175808517672864e-06
4579,1,9.54896051483656e-06,7.893865091199765e-06,1.317208164771535e-05,1.0234381769718187e-05,1.246815597829144e-05,9.65226670016428e-06,1.2499572536053208e-05,1.0079764250929964e-05,1.0044884024776434e-05,7.638810077754229e-06,6.067979590531089e-06,5.394520607431932e-06,9.610724097272722e-06,7.778109892632934e-06,8.308308670302653e-06,6.597093028345473e-06
4630,0,9.36959788653466e-06,7.2980997624981285e-06,1.6225655214335195e-05,1.3916640218472106e-05,2.3170514146573362e-05,1.9588541860755294e-05,7.90549302357839e-06,6.049667515684901e-06,7.893261646381824e-06,5.406101049573603e-06,5.558622482410169e-06,4.9146825733469175e-06,7.470250007097258e-06,6.416257051337297e-06,6.785238051786455e-06,5.518658258817887e-06
4681,0,7.185332982867959e-06,4.89212342615839e-06,1.2196089166171618e-05,1.0380881014057163e-05,2.9846848585809946e-05,2.7393432926312285e-05,7.573634231677112e-06,5.76985380270645e-06,6.915155917028062e-06,4.866779728328089e-06,5.770655272195547e-06,4.4800116767771035e-06,5.789651217844381e-06,4.99025914040298e-06,5.67134464003136e-06,4.466182541359562e-06
4732,0,6.402258908339383e-06,4.463589823545228e-06,1.0995616525649733e-05,8.563157410644135e-06,3.147319946930285e-05,2.8456651491942933e-05,1.0532935303158406e-05,8.427397694699835e-06,1.1036936880474968e-05,8.241774165445244e-06,6.115706595649737e-06,4.73837621935453e-06,9.427132433460141e-06,7.728679553325057e-06,6.220065782482387e-06,4.661334820605419e-06
4784,0,7.5789155465852505e-06,5.414667731212777e-06,1.1192999991498979e-05,8.012690210946172e-06,2.919011352607623e-05,2.6264107195965555e-05,1.2483008811395387e-05,1.0128375268390407e-05,1.1081863305191495e-05,8.772716696925721e-06,9.9190303495795e-06,8.076540951484235e-06,9.289972818451834e-06,7.467269400780187e-06,8.255595090011578e-06,7.1008770551814204e-06
4835,0,1.1265940552690072e-05,8.269783338769484e-06,1.3556376435915835e-05,1.067925763869056e-05,2.8798902061523234e-05,2.5473371595975295e-05,1.7341095266874995e-05,1.4562064780433393e-05,9.258895148547141e-06,7.489508863533029e-06,9.770726814466793e-06,7.474228626890683e-06,5.509361119614965e-06,4.082892737908308e-06,8.189960889617597e-06,7.355265171988335e-06
4886,0,1.2115039832001362e-05,9.509360725243375e-06,2.0932768097933478e-05,1.7421826113050138e-05,3.3882873624835334e-05,2.8319287624184115e-05,1.9670444796080806e-05,1.6132836272535257e-05,9.526716910872366e-06,7.662058306636902e-06,5.920337167676658e-06,4.209129955682838e-06,5.450832352967643e-06,4.273578788879484e-06,6.35654303287349e-06,5.347593490939947e-06
4938,0,8.885880950388805e-06,6.639774148465932e-06,1.9035185410494463e-05,1.2991036502279125e-05,2.6815711309159577e-05,1.8861726442038876e-05,1.6195824681489662e-05,1.2889332513170798e-05,7.1954576879834556e-06,5.105221502422625e-06,8.156685830299276e-06,6.610915821183991e-06,6.494927733384624e-06,5.460041805630983e-06,5.028045266314026e-06,3.877045860695929e-06
4989,0,6.4665480021674645e-06,5.1676544585939745e-06,1.2460670064207991e-05,8.64760147193399e-06,1.2354826269330682e-05,9.46865566833696e-06,1.0351331313050154e-05,8.058102409417585e-06,8.753982100654879e-06,5.810879242010899e-06,1.1543459576243527e-05,9.618798411207087e-06,7.522345969189735e-06,5.731275836435343e-06,6.358291022256358e-06,5.0054383093513615e-06
5041,0,9.056896646132115e-06,6.979240795101335e-06,2.3548545761056843e-05,1.8727625211863078e-05,2.167998204162556e-05,1.6607440021068253e-05,1.0701669620388645e-05,7.618675715623843e-06,9.382257518074306e-06,7.193220493630588e-06,1.1002047766722473e-05,9.076036159339085e-06,1.0231775941893233e-05,8.123605893529459e-06,6.661331599215773e-06,5.796460748896656e-06
5092,0,1.013982486672793e-05,7.957228435325233e-06,2.8277038130175216e-05,2.2523555351585534e-05,2.1239248786048092e-05,1.6047825402868024e-05,1.1829587605961005e-05,8.398756193342617e-06,9.641696419708705e-06,7.308181792765352e-06,8.765403944558075e-06,6.976202506775364e-06,9.485432282963397e-06,7.509089315571565e-06,6.0474435532517405e-06,5.048879200161763e-06
5143,0,8.3154748598817e-06,6.0239734629352785e-06,1.9294702553068607e-05,1.2211666413228294e-05,1.4243937199840767e-05,1.1593041858904097e-05,1.273163636005837e-05,9.290572471000807e-06,1.0022288568629998e-05,7.156317444577929e-06,7.862155438299248e-06,6.026364312699566e-06,5.844677313689219e-06,4.056209372980913e-06,6.174860006667119e-06,4.813719307308673e-06
5195,0,5.956035609908495e-06,3.7990639888318605e-06,1.7228891616033736e-05,1.199694503882261e-05,1.367070666846702e-05,1.0578572479045185e-05,1.4177157491644653e-05,1.0878935071636125e-05,1.008863009006285e-05,7.529589523347278e-06,5.283778398602281e-06,4.400077035942498e-06,5.2056030600260575e-06,3.4742581642209585e-06,5.729159354624497e-06,3.811488945640837e-06
5247,0,5.1820714415608976e-06,3.34370162975564e-06,1.7307934372116407e-05,1.2663106314849501e-05,1.008034168500583e-05,7.837836868473069e-06,1.1537622524617599e-05,8.620844292471089e-06,1.3023313472795356e-05,1.0181023121921108e-05,7.745790348749948e-06,5.375754144432613e-06,6.7972392771631555e-06,4.340308366500381e-06,3.985324462806804e-06,2.0468766286075913e-06
5299,0,8.371641108962944e-06,6.1397939359283614e-06,8.407709792635707e-06,6.804628905449695e-06,9.549328025050056e-06,8.264564204709485e-06,8.045317765360418e-06,6.75222442572347e-06,1.0585880495684575e-05,7.375029721642263e-06,9.608815494061516e-06,7.208334058783281e-06,8.45617017339688e-06,6.104391545937466e-06,2.432583730389895e-06,1.6698569231127678e-06
5350,0,9.40051036237531e-06,7.114273393251062e-06,1.0605032969027162e-05,8.55973487239962e-06,1.2794369374792263e-05,1.0057400966840514e-05,1.2660743609740789e-05,1.026661526498754e-05,1.1813451303908925e-05,8.528425918306455e-06,7.93984564395362e-06,6.366801205884314e-06,6.738194942905893e-06,5.347114518102275e-06,6.183308006345071e-06,3.9697297898250455e-06
5401,0,1.0391151081296448e-05,8.166130006662648e-06,1.3146093269979924e-05,1.107045954977164e-05,1.631332723135754e-05,1.3295352009611171e-05,1.3191701841261247e-05,1.083594138697367e-05,1.1745068158829909e-05,8.412176786708175e-06,5.7555378036997985e-06,5.107635440122226e-06,4.0281255823178435e-06,3.544321158398649e-06,6.278422740152698e-06,4.184910227222803e-06
5452,0,9.145764729351929e-06,6.745375644535086e-06,1.1856855834402761e-05,9.812199157916606e-06,1.937235343617059e-05,1.6936003900562766e-05,1.3370394191451059e-05,1.107849747188307e-05,7.358692952207124e-06,5.575157881908251e-06,7.401104374969066e-06,6.47794149038615e-06,4.1925103226553876e-06,3.53973696786902e-06,5.302496886327658e-06,3.895602998159096e-06
5503,0,5.047082932835372e-06,3.2492305834440535e-06,1.0518331584278215e-05,8.519509118343046e-06,2.4859124476335293e-05,1.9552114418313516e-05,2.4346693991362096e-05,1.854065487061412e-05,1.6325428253674903e-05,1.167445220210052e-05,1.0400047284065127e-05,8.530821650663816e-06,4.842595298128081e-06,3.550557350562701e-06,5.991971103812808e-06,4.297194839790821e-06
5554,0,1.002769955071013e-05,5.873184799195544e-06,9.006513476302344e-06,6.638358647324143e-06,2.3655222535343105e-05,1.67262590417601e-05,4.0281422120114e-05,3.0016758384794314e-05,2.4477384231226422e-05,1.6320452093864562e-05,2.4055227432567184e-05,1.7380168173409097e-05,1.4730542934586071e-05,8.898887175773753e-06,7.514286267923938e-06,5.092786184384694e-06
5605,0,1.3049414759806752e-05,9.4569033623791e-06,2.4281146719966512e-05,1.6555399727990918e-05,7.259458697307217e-05,4.461678069518502e-05,4.343587736495944e-05,3.3376044602894864e-05,3.650462175470336e-05,2.5193824572455357e-05,7.883050837223773e-05,6.133092942997727e-05,3.619806075938006e-05,2.636358032331107e-05,1.982407398399959e-05,1.4776036185712984e-05
5657,0,4.249003595828643e-05,2.8759140885244765e-05,3.2390417667379794e-05,2.6935603566973424e-05,0.0001029073593008863,8.11003935568435e-05,6.390201083085314e-05,4.9123908968550877e-05,4.147754986222775e-05,3.236306045126108e-05,0.0001689851171815241,0.0001369092987927556,5.902319341180949e-05,4.841727221328422e-05,5.1383995736511764e-05,4.008084090054863e-05
5709,0,0.00012905235963457632,9.945230795180225e-05,3.247625137543174e-05,2.6445145004687855e-05,8.551050178434389e-05,6.649677662455428e-05,9.560606652858145e-05,8.003339283795021e-05,8.278996038189366e-05,5.9160300698858746e-05,0.00017363119252619745,0.0001378274755479679,0.0001830232992582449,0.00011995722480474699,0.00011928228828932275,9.48469092637514e-05
5761,0,0.00016360796305318393,0.00014186736001658843,4.100011441723954e-05,3.27476770055623e-05,8.032331123755527e-05,5.8641287475947123e-05,0.0001011814357911812,7.123131883596813e-05,0.00010131243569402835,7.24017681431176e-05,0.00014700743666815305,0.00012311840066104847,0.00021115068876380978,0.0001541660256845635,0.00014113185802413358,0.00011968546655556387
5813,0,0.00020415102628027398,0.00017527361022634126,9.551878060094467e-05,7.291776350917351e-05,0.0001631244766528962,0.00012436601435317275,0.00012612769715585086,7.595333580856017e-05,0.00016918793734764113,0.00011518392653312075,0.0002720227073359366,0.00019142959604106512,0.00031198196117819803,0.00023336971586227647,0.00018921324867161559,0.000154746960922978
5865,0,0.00023828299414735624,0.00019733467167491536,0.00012253230284901947,0.00010306576934606804,0.00022344744254978487,0.00018120545370793308,0.00014391880543718373,9.81130414503261e-05,0.00017446531146903142,0.0001310368316253364,0.0003408038850737525,0.00025142063147525715,0.00040468084779103663,0.0003365131983002288,0.0002225286451233054,0.0001837735454706636
5916,0,0.00021205381843829212,0.00015544000344805083,9.822922178968374e-05,7.99567552095274e-05,0.00016975712470861025,0.0001062384539735922,0.00016472504167731796,0.00012412554718063614,0.00018901117105858055,0.00015200020508534715,0.0003157239384832944,0.0002385965019101789,0.0003164307911526158,0.00023667955836117278,0.0001555510017150983,0.0001108443126707978
5967,0,0.00017609998913094616,0.0001286953518904652,8.369228493993696e-05,6.917115980732702e-05,6.288655653678502e-05,4.0930313148246364e-05,0.0001714445107166662,0.0001405572580030476,0.00020488168315635385,0.000170349946243608,0.0002577650779972812,0.00016748614556715761,0.0002649660248373869,0.00019325439924234179,0.00019340874465722472,0.00012756891102908368
6018,0,0.00016186500399481413,0.0001354992293262953,8.869006748303898e-05,7.627607696791213e-05,0.00010988964605865023,8.430851889227566e-05,0.00012090421913149295,9.623130848773061e-05,0.00014722061705091618,0.00011411626678560372,0.0002812874936326798,0.0002051845808283959,0.0003222060761439678,0.0002577570833608063,0.0002498130627952004,0.00018641541579223625
6070,0,0.000153500728772515,0.00012809254095602098,8.550345687615095e-05,6.608999867886481e-05,0.00012250831761260883,9.520109183367219e-05,0.00014616799976199075,0.00010277582387163222,0.00015329440849247666,9.957485168196678e-05,0.000273168606470164,0.00021903753531192385,0.0003549632738961294,0.00030298607330441206,0.00023926591359906408,0.00018629787460488638
6121,0,0.00010739397417517052,7.207109092523434e-05,7.4642840914465e-05,4.4963798340958916e-05,0.00011626768823882738,8.338888260823954e-05,0.00013816945942268262,8.798791072368552e-05,0.0002168156999277958,0.00014482279231396126,0.00021889118098676743,0.000163345548295733,0.00033152495507772175,0.00027763671061469263,0.00021906937452537346,0.00016758472833025724
6172,0,0.00019441032185197156,0.00012470628081329328,7.795853923151627e-05,5.3531710235714004e-05,0.0001488089598110224,0.00012105951819473675,0.00011101545084853873,7.773854670831833e-05,0.00022305217119650414,0.00016715187308517288,0.00024207504541920498,0.00018073238624459348,0.0003251583431427389,0.00025864180229484156,0.0002571267346846647,0.00019797754947234903
6224,0,0.0002161264008812545,0.00015246059396606837,0.00011825790445573127,8.986801578266015e-05,0.00019728275854458233,0.0001641912660785905,0.0001459753068427212,0.00011518797284637597,0.0001811667343350498,0.000135608657060942,0.00024142986487923343,0.00016581797527339255,0.0003427213399143224,0.00026958289839415197,0.00027297017356483306,0.00020502665886807628
6275,0,0.00011963762166109193,7.688380415996087e-05,0.00013243001996606656,0.00011118556450870305,0.0001910746137897279,0.00016327929221985552,0.00017239591446631646,0.00014718223931166094,0.00019640208793336112,0.00016481127497728864,0.0003012001438019941,0.00022650609715095635,0.00024673429933999525,0.00018406759884324084,0.00019095983082400357,0.00013812502604660707
6327,0,0.0001376721511710263,8.776582929503975e-05,0.00010023163864978824,8.010724698256602e-05,0.0001234405419287824,0.00010367362672978825,0.00015638521134430633,0.00012798527893269023,0.00019242246336867918,0.00016782579983625002,0.00034116901742501277,0.00028280334629922273,0.00014590651848461473,0.00011150041620033739,0.0001339528888573625,9.261397328433242e-05
6378,0,0.0001699480792150772,0.00012748744641599878,6.58607254847909e-05,5.082683270635567e-05,0.0001508799714092349,0.00012318412671066155,0.00014688143925259363,0.00012399459274711213,0.00016212023713170045,0.00012766753586403184,0.0002592326880766205,0.00018675700216272805,0.0002024631413125781,0.00016447937889849887,0.00012761943257686028,8.467904696990882e-05
6431,0,0.00017210107331215818,0.0001454929026314124,5.644090381858675e-05,4.631892406704851e-05,0.00016396899741990943,0.0001498158438739772,0.00014041530933534718,0.00012007276237253992,0.00015290841697229547,0.00011931126981405764,0.00022973214858981565,0.00016632627485390654,0.00023952207903832934,0.00020647476911178614,0.0001913692948825516,0.00015390181837748298
